episodes,steps,x,y,distance,reward,yaw,steering,throttle,waypoint,total
491,382,1.49,3.98,0.02,1.5,3.09,-0.8,1.6,30,524
491,383,1.46,3.99,0.03,1.5,3.05,0.4,0.8,30,525.5
491,384,1.44,3.99,0.03,1.5,3.05,0.8,0.4,30,527
491,385,1.42,3.99,0.02,1.5,3.06,0.8,0.8,30,528.5
491,386,1.39,3.98,0.02,1.5,3.1,0.8,0.8,30,530
491,387,1.36,3.98,0.02,1.5,3.13,0,0.8,30,531.5
491,388,1.35,3.97,0.01,1.5,-3.14,0,0.4,30,533
491,389,1.33,3.97,0.01,1.5,-3.13,-0.4,0.4,30,534.5
491,390,1.31,3.97,0.01,1.5,-3.13,-0.8,0.8,30,536
491,391,1.29,3.97,0.01,1.5,-3.14,0.8,0.4,30,537.5
491,392,1.28,3.97,0,1.5,-3.13,0.4,0.4,30,539
491,393,1.26,3.97,0,1.5,-3.12,0,0.8,30,540.5
491,394,1.21,3.97,0.01,1.5,-3.13,-0.4,1.6,30,542
491,395,1.18,3.97,0.02,1.5,-3.13,0,0.8,30,543.5
491,396,1.15,3.97,0.02,1.5,-3.13,0,0.8,30,545
491,397,1.12,3.97,0,1.5,-3.13,0.4,0.8,31,546.5
491,398,1.1,3.96,0,1.5,-3.12,0.4,0.4,31,548
491,399,1.09,3.96,0.01,1.5,-3.11,0.4,0.4,31,549.5
491,400,1.07,3.96,0.02,1.5,-3.1,0,0.8,31,551
491,401,1.05,3.95,0.01,1.5,-3.08,0.4,0.4,31,552.5
491,402,1.04,3.95,0.01,1.5,-3.07,-0.8,0.4,31,554
491,403,1.02,3.95,0.01,1.5,-3.08,-0.8,0.4,32,555.5
491,404,1,3.95,0.01,1.5,-3.09,0.8,0.8,32,557
491,405,0.98,3.95,0.01,1.5,-3.08,0.8,0.4,32,558.5
491,406,0.96,3.94,0.02,1.5,-3.06,0.8,0.8,32,560
491,407,0.94,3.93,0.01,1.5,-3.03,0.8,0.8,32,561.5
491,408,0.91,3.91,0.01,1.5,-2.98,0.8,0.8,32,563
491,409,0.89,3.9,0.02,1.5,-2.95,0.8,0.8,32,564.5
491,410,0.88,3.88,0.02,1.5,-2.94,0.8,0.4,32,566
491,411,0.87,3.87,0.02,1.5,-2.91,0.8,0.4,32,567.5
491,412,0.86,3.86,0.02,1.5,-2.88,0.4,0.4,32,569
491,413,0.85,3.85,0.03,1.5,-2.85,0.4,0.4,33,570.5
491,414,0.84,3.84,0.02,1.5,-2.84,0.4,0.4,33,572
491,415,0.82,3.83,0.02,1.5,-2.83,0.8,0.8,33,573.5
491,416,0.81,3.81,0.01,1.5,-2.82,0.8,0.8,33,575
491,417,0.8,3.79,0.01,1.5,-2.79,0.4,0.4,33,576.5
491,418,0.79,3.78,0.01,1.5,-2.76,0.8,0.4,33,578
491,419,0.78,3.77,0.02,1.5,-2.73,0.8,0.4,33,579.5
491,420,0.77,3.76,0.05,1,-2.71,0.4,0.4,33,580.5
491,421,0.77,3.75,0.04,1.5,-2.68,-0.8,0.4,33,582
491,422,0.76,3.74,0.04,1.5,-2.67,0.4,0.4,33,583.5
491,423,0.74,3.72,0.04,1.5,-2.67,0.8,0.8,33,585
491,424,0.73,3.71,0.04,1.5,-2.65,0.4,0.4,33,586.5
491,425,0.72,3.7,0.03,1.5,-2.63,0.8,0.4,33,588
491,426,0.71,3.68,0.02,1.5,-2.59,0.8,0.8,33,589.5
491,427,0.7,3.66,0.02,1.5,-2.57,0.4,0.4,33,591
491,428,0.69,3.65,0.01,1.5,-2.56,0.4,0.4,33,592.5
491,429,0.69,3.64,0.01,1.5,-2.55,0.4,0.4,33,594
491,430,0.68,3.62,0,1.5,-2.51,0.8,0.8,33,595.5
491,431,0.67,3.6,0.01,1.5,-2.47,0.4,0.4,33,597
491,432,0.67,3.59,0.02,1.5,-2.45,0.4,0.4,33,598.5
491,433,0.66,3.57,0.03,1.5,-2.42,0.4,0.8,34,600
491,434,0.64,3.54,0.01,1.5,-2.41,0.4,0.8,34,601.5
491,435,0.63,3.51,0.01,1.5,-2.36,-0.4,1.6,34,603
491,436,0.61,3.47,0,1.5,-2.32,0.4,0.8,34,604.5
491,437,0.6,3.45,0,1.5,-2.31,0.4,0.8,34,606
491,438,0.58,3.42,0.01,1.5,-2.28,0.4,0.8,34,607.5
491,439,0.57,3.4,0.02,1.5,-2.27,0.4,0.8,34,609
491,440,0.56,3.36,0.01,1.5,-2.22,0.4,1.6,34,610.5
491,441,0.55,3.33,0.01,1.5,-2.17,0.4,0.4,35,612
491,442,0.55,3.32,0,1.5,-2.16,0.4,0.4,35,613.5
491,443,0.54,3.29,0.01,1.5,-2.14,0.8,0.8,35,615
491,444,0.54,3.27,0.02,1.5,-2.11,0,0.8,35,616.5
491,445,0.53,3.25,0.02,1.5,-2.08,0.4,0.4,36,618
491,446,0.53,3.24,0.03,1.5,-2.06,0.4,0.4,36,619.5
491,447,0.53,3.21,0.03,1.5,-2.03,0.8,0.8,36,621
491,448,0.53,3.18,0.03,1.5,-2.01,0.8,0.8,36,622.5
491,449,0.53,3.16,0.02,1.5,-1.99,0.8,0.8,36,624
491,450,0.54,3.13,0.01,1.5,-1.96,0.8,0.8,36,625.5
491,451,0.54,3.1,0,1.5,-1.9,-0.4,0.8,36,627
491,452,0.54,3.08,0,1.5,-1.86,-0.4,0.8,36,628.5
491,453,0.54,3.06,0.02,1.5,-1.85,0.4,0.4,36,630
491,454,0.55,3.04,0,1.5,-1.81,0.8,0.8,36,631.5
491,455,0.55,2.99,0,1.5,-1.76,0.4,1.6,36,633
491,456,0.56,2.96,0.06,1,-1.73,0.4,0.8,36,634
491,457,0.57,2.93,0.05,1,-1.69,0.4,0.8,36,635
491,458,0.57,2.91,0.06,1,-1.67,0.4,0.8,36,636
491,459,0.58,2.88,0.05,1,-1.65,0.4,0.8,36,637
491,460,0.59,2.85,0.05,1,-1.61,0.4,0.8,36,638
491,461,0.61,2.81,0.04,1.5,-1.55,0.8,1.6,36,639.5
491,462,0.63,2.77,0.02,1.5,-1.5,0.8,1.6,36,641
491,463,0.65,2.73,0.01,1.5,-1.46,0,0.8,36,642.5
491,464,0.66,2.72,0,1.5,-1.44,0.8,0.4,36,644
491,465,0.67,2.7,0,1.5,-1.41,-0.8,0.8,36,645.5
491,466,0.68,2.68,0.01,1.5,-1.39,0,0.4,36,647
491,467,0.69,2.67,0.02,1.5,-1.38,0.4,0.4,36,648.5
491,468,0.7,2.65,0.02,1.5,-1.35,0.8,0.8,36,650
491,469,0.71,2.63,0.03,1.5,-1.35,0.4,0.8,36,651.5
491,470,0.72,2.61,0.03,1.5,-1.34,-0.8,0.4,36,653
491,471,0.73,2.58,0.04,1.5,-1.33,-0.4,1.6,36,654.5
491,472,0.73,2.55,0.03,1.5,-1.34,0.4,0.4,36,656
491,473,0.74,2.53,0.04,1.5,-1.33,0.8,0.8,36,657.5
491,474,0.76,2.51,0.05,1,-1.29,0,0.8,36,658.5
491,475,0.77,2.49,0.06,1,-1.28,-0.8,0.8,36,659.5
491,476,0.77,2.47,0.06,1,-1.29,-0.4,0.4,36,660.5
491,477,0.77,2.46,0.05,1,-1.28,-0.8,0.4,36,661.5
491,478,0.77,2.45,0.05,1,-1.3,-0.4,0.4,36,662.5
491,479,0.77,2.44,0.05,1,-1.31,-0.8,0.4,36,663.5
491,480,0.77,2.41,0.04,1,-1.34,0.4,0.8,36,664.5
491,481,0.77,2.38,0.04,1.5,-1.37,0.8,0.8,36,666
491,482,0.78,2.37,0.05,1,-1.37,-0.8,0.4,36,667
491,483,0.78,2.36,0.04,1,-1.38,-0.8,0.4,36,668
491,484,0.77,2.35,0.03,1.5,-1.39,-0.8,0.4,36,669.5
491,485,0.77,2.32,0.03,1.5,-1.42,0.8,0.8,36,671
491,486,0.77,2.28,0.02,1.5,-1.47,0,1.6,36,672.5
491,487,0.77,2.24,0.01,1.5,-1.47,0.8,0.8,36,674
491,488,0.78,2.2,0.01,1.5,-1.47,0.4,1.6,36,675.5
491,489,0.79,2.17,0.02,1.5,-1.45,0.4,0.8,36,677
491,490,0.8,2.14,0.02,1.5,-1.44,0.4,0.8,36,678.5
491,491,0.81,2.12,0.03,1.5,-1.42,0.4,0.8,36,680
491,492,0.81,2.1,0.02,1.5,-1.41,0.8,0.4,37,681.5
491,493,0.83,2.08,0.04,1.5,-1.38,0,0.8,37,683
491,494,0.84,2.04,0.04,1.5,-1.36,-0.8,1.6,37,684.5
491,495,0.85,2.01,0.05,1,-1.37,-0.4,0.4,37,685.5
491,496,0.85,1.99,0.04,1.5,-1.37,-0.4,0.8,37,687
491,497,0.85,1.97,0.04,1.5,-1.38,-0.4,0.4,37,688.5
491,498,0.85,1.96,0.04,1.5,-1.39,-0.4,0.4,37,690
491,499,0.85,1.95,0.04,1.5,-1.41,-0.4,0.4,37,691.5
491,500,0.84,1.94,0.02,1.5,-1.43,-0.4,0.4,37,693
491,501,0.84,1.92,0.02,1.5,-1.44,-0.4,0.4,37,694.5
491,502,0.84,1.9,0.02,1.5,-1.46,0.8,0.8,37,696
491,503,0.85,1.88,0.02,1.5,-1.45,0.8,0.4,37,697.5
491,504,0.86,1.85,0.03,1.5,-1.41,0.8,1.6,37,699
491,505,0.88,1.82,0.04,1.5,-1.36,0.8,0.4,37,700.5
491,506,0.88,1.81,0.04,1.5,-1.34,-0.4,0.4,37,702
491,507,0.89,1.79,0.04,1.5,-1.35,0.8,0.8,37,703.5
491,508,0.89,1.76,0.04,1.5,-1.35,0.8,0.8,37,705
491,509,0.9,1.74,0.04,1.5,-1.33,-0.8,0.4,37,706.5
491,510,0.91,1.73,0.05,1,-1.32,-0.8,0.4,37,707.5
491,511,0.91,1.72,0.05,1,-1.32,-0.4,0.4,37,708.5
491,512,0.91,1.7,0.05,1,-1.35,0.8,0.8,37,709.5
491,513,0.92,1.68,0.05,1,-1.35,-0.8,0.4,37,710.5
491,514,0.92,1.66,0.05,1,-1.35,0.4,0.8,37,711.5
491,515,0.92,1.64,0.04,1,-1.36,-0.8,0.4,37,712.5
491,516,0.92,1.61,0.04,1.5,-1.39,-0.8,0.8,37,714
491,517,0.92,1.6,0.04,1.5,-1.4,0.8,0.4,37,715.5
491,518,0.92,1.56,0.03,1.5,-1.41,-0.4,1.6,37,717
491,519,0.92,1.53,0.02,1.5,-1.44,-0.8,0.4,37,718.5
491,520,0.92,1.52,0.02,1.5,-1.46,0,0.4,37,720
491,521,0.91,1.49,0.01,1.5,-1.49,-0.4,0.8,37,721.5
491,522,0.91,1.46,0,1.5,-1.52,-0.4,0.8,37,723
491,523,0.9,1.45,0.01,1.5,-1.54,0.8,0.4,37,724.5
491,524,0.9,1.42,0.02,1.5,-1.54,0.8,0.8,37,726
491,525,0.91,1.4,0.01,1.5,-1.52,0.8,0.8,37,727.5
491,526,0.92,1.37,0.01,1.5,-1.5,-0.8,0.8,37,729
491,527,0.92,1.32,0.02,1.5,-1.49,0,1.6,37,730.5
491,528,0.93,1.29,0.01,1.5,-1.47,0.8,0.8,37,732
491,529,0.94,1.24,0.01,1.5,-1.45,-0.8,1.6,37,733.5
491,530,0.95,1.2,0.01,1.5,-1.44,0,0.8,37,735
491,531,0.95,1.19,0.01,1.5,-1.44,0.8,0.4,37,736.5
491,532,0.96,1.16,0.01,1.5,-1.41,0.8,0.8,37,738
491,533,0.97,1.14,0,1.5,-1.38,0,0.8,37,739.5
491,534,0.99,1.11,0.01,1.5,-1.35,0,0.8,37,741
491,535,1,1.07,0.01,1.5,-1.34,-0.8,1.6,37,742.5
491,536,1.01,1.02,0.01,1.5,-1.33,0.8,1.6,37,744
491,537,1.03,0.98,0.01,1.5,-1.32,-0.8,0.4,37,745.5
491,538,1.03,0.96,0,1.5,-1.33,-0.8,0.8,37,747
491,539,1.03,0.93,0.02,1.5,-1.36,-0.8,0.8,37,748.5
491,540,1.02,0.91,0,1.5,-1.39,0,0.4,38,750
491,541,1.02,0.89,0,1.5,-1.4,0.8,0.8,38,751.5
491,542,1.03,0.87,0,1.5,-1.4,0.8,0.4,38,753
491,543,1.04,0.84,0.01,1.5,-1.36,0.8,1.6,38,754.5
491,544,1.07,0.81,0.02,1.5,-1.3,0.8,0.8,38,756
491,545,1.08,0.8,0.02,1.5,-1.27,0.8,0.4,38,757.5
491,546,1.1,0.78,0.01,1.5,-1.23,0.8,0.8,39,759
491,547,1.11,0.77,0,1.5,-1.21,0.8,0.4,39,760.5
491,548,1.12,0.76,0,1.5,-1.19,0.4,0.4,39,762
491,549,1.13,0.75,0.01,1.5,-1.16,0.4,0.4,39,763.5
491,550,1.15,0.74,0.01,1.5,-1.14,0.4,0.4,39,765
491,551,1.16,0.73,0.01,1.5,-1.12,0.8,0.4,39,766.5
491,552,1.17,0.73,0.01,1.5,-1.11,0.8,0.4,39,768
491,553,1.18,0.72,0.01,1.5,-1.09,0.8,0.4,39,769.5
491,554,1.19,0.71,0.02,1.5,-1.07,0.8,0.4,39,771
491,555,1.21,0.71,0.01,1.5,-1.04,0.8,0.4,39,772.5
491,556,1.22,0.7,0.01,1.5,-1.02,0.8,0.4,40,774
491,557,1.24,0.69,0.01,1.5,-0.97,0.4,0.8,40,775.5
491,558,1.27,0.68,0,1.5,-0.94,0.4,0.8,40,777
491,559,1.29,0.68,0,1.5,-0.92,0.4,0.4,40,778.5
491,560,1.3,0.67,0.01,1.5,-0.89,0.4,0.4,40,780
491,561,1.32,0.66,0.01,1.5,-0.86,0.4,0.8,40,781.5
491,562,1.35,0.65,0,1.5,-0.83,0.4,0.8,41,783
491,563,1.37,0.64,0,1.5,-0.79,0.4,0.8,41,784.5
491,564,1.4,0.63,0,1.5,-0.75,0.4,0.8,41,786
491,565,1.43,0.62,0.01,1.5,-0.71,0.4,0.8,41,787.5
491,566,1.45,0.62,0.01,1.5,-0.66,0.4,0.8,41,789
491,567,1.48,0.61,0.02,1.5,-0.61,0.4,0.8,0,790.5
491,568,1.52,0.61,0.03,1.5,-0.55,0.8,0.8,0,792
491,569,1.54,0.61,0.03,1.5,-0.51,-0.8,0.4,0,793.5
491,570,1.57,0.6,0.02,1.5,-0.49,0,1.6,0,795
491,571,1.61,0.59,0.01,1.5,-0.45,0,0.8,0,796.5
491,572,1.64,0.57,0.01,1.5,-0.44,-0.8,0.8,0,798
491,573,1.66,0.56,0.02,1.5,-0.46,-0.8,0.8,0,799.5
491,574,1.69,0.54,0.04,1.5,-0.48,0.4,0.8,0,801
491,575,1.7,0.53,0.04,1.5,-0.49,-0.8,0.4,0,802.5
491,576,1.71,0.52,0.04,1.5,-0.5,0.4,0.4,0,804
491,577,1.72,0.51,0.03,1.5,-0.51,-0.8,0.4,0,805.5
491,578,1.73,0.5,0.08,1,-0.52,0.8,0.4,0,806.5
491,579,1.75,0.5,0.08,1,-0.51,0.8,0.8,0,807.5
491,580,1.79,0.49,0.09,1,-0.47,0.8,0.8,0,808.5
491,581,1.83,0.49,0.09,1,-0.41,0.8,1.6,0,809.5
491,582,1.87,0.49,0.09,1,-0.36,0,0.8,0,810.5
491,583,1.9,0.49,0.09,1,-0.3,0.4,0.8,0,811.5
491,584,1.93,0.49,0.09,1,-0.26,0.4,0.8,0,812.5
491,585,1.96,0.5,0.08,1,-0.2,0.8,0.8,0,813.5
491,586,1.98,0.51,0.07,1,-0.17,0.8,0.4,0,814.5
491,587,2,0.51,0.07,1,-0.13,0,1.6,0,815.5
491,588,2.02,0.52,0.06,1,-0.09,0.4,0.4,1,816.5
491,589,2.03,0.53,0.05,1,-0.06,0.4,0.4,1,817.5
491,590,2.05,0.53,0.05,1,-0.03,0.4,0.8,1,818.5
491,591,2.07,0.54,0.04,1.5,-0.02,0.8,0.4,1,820
491,592,2.1,0.56,0.02,1.5,0.04,0,1.6,1,821.5
491,593,2.14,0.57,0.01,1.5,0.08,-0.8,0.4,1,823
491,594,2.16,0.57,0.01,1.5,0.09,0.4,0.8,1,824.5
491,595,2.19,0.58,0,1.5,0.12,0.8,0.8,1,826
491,596,2.21,0.6,0.02,1.5,0.15,0,0.8,1,827.5
491,597,2.23,0.6,0.02,1.5,0.16,-0.4,0.4,1,829
491,598,2.24,0.6,0.02,1.5,0.17,-0.4,0.4,1,830.5
491,599,2.27,0.61,0.03,1.5,0.17,0.4,0.8,1,832
491,600,2.29,0.61,0.03,1.5,0.18,0,0.4,1,833.5
491,601,2.31,0.62,0.04,1.5,0.17,-0.8,0.8,1,835
491,602,2.34,0.62,0.04,1.5,0.15,-0.8,0.8,1,836.5
491,603,2.36,0.61,0.03,1.5,0.13,-0.4,0.4,1,838
491,604,2.38,0.61,0.03,1.5,0.09,-0.8,0.8,1,839.5
491,605,2.4,0.6,0.02,1.5,0.05,-0.8,0.8,1,841
491,606,2.42,0.59,0.01,1.5,0.02,-0.8,0.4,1,842.5
491,607,2.45,0.57,0.01,1.5,-0.05,-0.8,1.6,1,844
491,608,2.49,0.54,0.04,1.5,-0.14,0.8,1.6,1,845.5
491,609,2.54,0.52,0.06,1,-0.19,0.8,1.6,1,846.5
491,610,2.57,0.51,0.07,1,-0.19,0.8,0.4,1,847.5
491,611,2.59,0.51,0.07,1,-0.17,0,0.8,1,848.5
491,612,2.64,0.52,0.06,1,-0.14,0.4,1.6,1,849.5
491,613,2.69,0.52,0.06,1,-0.11,0,1.6,1,850.5
491,614,2.73,0.52,0.06,1,-0.09,-0.4,0.4,1,851.5
491,615,2.74,0.52,0.06,1,-0.09,0.8,0.4,1,852.5
491,616,2.76,0.52,0.06,1,-0.07,0.4,0.8,1,853.5
491,617,2.81,0.53,0.05,1,-0.04,0.8,1.6,1,854.5
491,618,2.84,0.53,0.05,1,-0.01,-0.8,0.4,1,855.5
491,619,2.86,0.53,0.05,1,-0.01,-0.8,0.4,1,856.5
491,620,2.9,0.53,0.05,1,-0.03,0,1.6,1,857.5
491,621,2.93,0.52,0.06,1,-0.04,0,0.4,1,858.5
491,622,2.95,0.52,0.06,1,-0.05,-0.8,0.4,1,859.5
491,623,2.97,0.52,0.06,1,-0.07,0.8,0.8,1,860.5
491,624,2.99,0.52,0.06,1,-0.06,0.8,0.4,1,861.5
491,625,3,0.52,0.06,1,-0.04,0.4,0.8,1,862.5
491,626,3.02,0.52,0.06,1,-0.03,0.8,0.4,2,863.5
491,627,3.04,0.53,0.05,1,0,0.4,0.8,2,864.5
491,628,3.07,0.54,0.04,1.5,0.02,-0.8,0.8,2,866
491,629,3.09,0.54,0.04,1.5,0.03,-0.4,0.4,2,867.5
491,630,3.1,0.54,0.04,1.5,0.03,-0.4,0.4,2,869
491,631,3.12,0.54,0.04,1.5,0.03,0.8,0.4,2,870.5
491,632,3.13,0.54,0.04,1.5,0.03,0,0.4,2,872
491,633,3.16,0.55,0.03,1.5,0.05,0.4,0.8,2,873.5
491,634,3.18,0.55,0.03,1.5,0.07,0.4,0.8,2,875
491,635,3.2,0.56,0.02,1.5,0.08,0,0.4,2,876.5
491,636,3.23,0.57,0.01,1.5,0.12,0.8,1.6,2,878
491,637,3.26,0.58,0,1.5,0.15,-0.4,0.8,2,879.5
491,638,3.28,0.59,0.01,1.5,0.16,-0.8,0.4,2,881
491,639,3.29,0.59,0.01,1.5,0.15,0,0.4,2,882.5
491,640,3.32,0.59,0.01,1.5,0.16,0.4,0.8,2,884
491,641,3.33,0.6,0.02,1.5,0.17,0.8,0.4,2,885.5
491,642,3.36,0.61,0.03,1.5,0.21,0.4,1.6,2,887
491,643,3.39,0.63,0.05,1,0.25,0.8,0.8,2,888
491,644,3.42,0.65,0.07,1,0.29,-0.8,0.8,2,889
491,645,3.43,0.66,0.08,1,0.29,-0.4,0.4,2,890
491,646,3.46,0.66,0.08,1,0.29,-0.8,0.8,2,891
491,647,3.48,0.67,0.09,1,0.28,-0.4,0.8,2,892
491,648,3.53,0.66,0.08,1,0.24,-0.8,1.6,2,893
491,649,3.58,0.66,0.08,1,0.18,-0.8,1.6,2,894
491,650,3.63,0.64,0.06,1,0.09,-0.8,0.8,2,895
491,651,3.65,0.63,0.05,1,0.05,-0.4,0.8,2,896
491,652,3.68,0.61,0.03,1.5,0,-0.8,1.6,2,897.5
491,653,3.71,0.6,0.02,1.5,-0.06,0.8,0.4,2,899
491,654,3.74,0.59,0.01,1.5,-0.09,-0.4,0.8,2,900.5
491,655,3.76,0.57,0.01,1.5,-0.13,-0.8,0.8,2,902
491,656,3.79,0.56,0.02,1.5,-0.17,0.8,0.8,2,903.5
491,657,3.81,0.55,0.03,1.5,-0.19,-0.8,0.8,2,905
491,658,3.85,0.52,0.06,1,-0.26,-0.8,1.6,2,906
491,659,3.88,0.5,0.08,1,-0.28,0.4,0.8,2,907
491,660,3.9,0.49,0.09,1,-0.29,0.8,0.8,2,908
491,661,3.92,0.49,0.09,1,-0.28,0.8,0.4,2,909
491,662,3.95,0.49,0.09,1,-0.25,0.8,0.8,2,910
491,663,3.98,0.49,0.09,1,-0.21,0.8,0.8,2,911
491,664,4.01,0.5,0.08,1,-0.15,0.8,1.6,3,912
491,665,4.06,0.52,0.06,1,-0.07,0,0.8,3,913
491,666,4.1,0.54,0.04,1.5,-0.01,0,1.6,3,914.5
491,667,4.14,0.55,0.03,1.5,0.05,0.8,0.8,3,916
491,668,4.16,0.56,0.02,1.5,0.09,0.4,0.8,3,917.5
491,669,4.18,0.57,0.01,1.5,0.12,0,0.4,3,919
491,670,4.19,0.58,0,1.5,0.13,-0.8,0.4,3,920.5
491,671,4.22,0.58,0,1.5,0.13,-0.4,0.8,3,922
491,672,4.25,0.58,0,1.5,0.12,-0.4,0.8,3,923.5
491,673,4.26,0.58,0,1.5,0.11,0,0.4,3,925
491,674,4.28,0.58,0,1.5,0.11,0.4,0.4,3,926.5
491,675,4.3,0.59,0.01,1.5,0.11,-0.4,0.8,3,928
491,676,4.33,0.59,0.01,1.5,0.11,0,0.8,3,929.5
491,677,4.36,0.59,0.01,1.5,0.11,0,0.8,3,931
491,678,4.39,0.59,0.01,1.5,0.1,-0.4,0.8,3,932.5
491,679,4.43,0.59,0.01,1.5,0.08,0,1.6,3,934
491,680,4.47,0.59,0.01,1.5,0.07,-0.4,0.8,3,935.5
491,681,4.5,0.59,0.01,1.5,0.05,0,0.8,3,937
491,682,4.52,0.59,0.01,1.5,0.04,0,0.8,3,938.5
491,683,4.55,0.58,0,1.5,0.03,-0.4,0.8,3,940
491,684,4.57,0.58,0,1.5,0.01,0,0.4,3,941.5
491,685,4.58,0.58,0,1.5,0.01,0.4,0.4,3,943
491,686,4.6,0.58,0,1.5,0.01,-0.8,0.4,3,944.5
491,687,4.62,0.58,0,1.5,-0.01,0,0.8,3,946
491,688,4.64,0.57,0.01,1.5,-0.01,0,0.4,3,947.5
491,689,4.65,0.57,0.01,1.5,-0.02,-0.4,0.4,3,949
491,690,4.68,0.56,0.02,1.5,-0.04,-0.4,0.8,3,950.5
491,691,4.7,0.56,0.02,1.5,-0.07,0,0.8,3,952
491,692,4.72,0.55,0.03,1.5,-0.07,0.8,0.4,3,953.5
491,693,4.75,0.55,0.03,1.5,-0.07,-0.4,0.8,3,955
491,694,4.77,0.55,0.03,1.5,-0.09,-0.8,0.8,3,956.5
491,695,4.79,0.54,0.04,1.5,-0.1,0,0.4,3,958
491,696,4.81,0.54,0.04,1.5,-0.11,0.4,0.8,3,959.5
491,697,4.84,0.53,0.05,1,-0.11,0.4,0.8,3,960.5
491,698,4.87,0.53,0.05,1,-0.11,-0.8,0.8,3,961.5
491,699,4.89,0.52,0.06,1,-0.13,-0.8,0.4,3,962.5
491,700,4.9,0.52,0.06,1,-0.14,0.4,0.4,3,963.5
491,701,4.94,0.52,0.06,1,-0.13,0.8,1.6,3,964.5
491,702,4.97,0.52,0.06,1,-0.11,0.8,0.4,3,965.5
491,703,5,0.52,0.06,1,-0.08,0,1.6,3,966.5
491,704,5.04,0.53,0.05,1,-0.06,0,0.8,4,967.5
491,705,5.07,0.53,0.05,1,-0.05,-0.8,0.8,4,968.5
491,706,5.1,0.52,0.06,1,-0.06,-0.4,0.8,4,969.5
491,707,5.14,0.52,0.06,1,-0.06,0.8,1.6,4,970.5
491,708,5.18,0.52,0.06,1,-0.03,0.8,0.4,4,971.5
491,709,5.22,0.53,0.05,1,-0.01,-0.8,1.6,4,972.5
491,710,5.26,0.53,0.05,1,0,0.4,0.8,4,973.5
491,711,5.28,0.53,0.01,1.5,0.01,-0.4,0.4,4,975
491,712,5.31,0.53,0.01,1.5,-0.02,-0.8,1.6,4,976.5
491,713,5.37,0.52,0.03,1.5,-0.03,0,1.6,4,978
491,714,5.4,0.52,0.02,1.5,-0.03,0.8,0.8,4,979.5
491,715,5.43,0.52,0,1.5,-0.03,-0.4,0.8,4,981
491,716,5.46,0.52,0.01,1.5,-0.02,0,0.8,4,982.5
491,717,5.5,0.53,0.02,1.5,0,0.8,1.6,4,984
491,718,5.55,0.54,0.03,1.5,0.03,-0.4,1.6,4,985.5
491,719,5.59,0.54,0.04,1.5,0.05,0.4,0.8,5,987
491,720,5.61,0.55,0.03,1.5,0.06,0.4,0.4,5,988.5
491,721,5.62,0.55,0.02,1.5,0.07,0.4,0.4,5,990
491,722,5.63,0.56,0.02,1.5,0.08,0.4,0.4,5,991.5
491,723,5.65,0.56,0.01,1.5,0.1,0.8,0.4,5,993
491,724,5.66,0.57,0.01,1.5,0.12,0.8,0.4,5,994.5
491,725,5.67,0.57,0,1.5,0.13,0.4,0.4,5,996
491,726,5.68,0.58,0,1.5,0.14,-0.4,0.4,6,997.5
491,727,5.7,0.59,0.01,1.5,0.15,0.8,0.8,6,999
491,728,5.72,0.6,0.01,1.5,0.17,0.8,0.4,6,1000.5
491,729,5.73,0.61,0.01,1.5,0.19,0.4,0.4,6,1002
491,730,5.74,0.61,0.02,1.5,0.21,0.8,0.4,6,1003.5
491,731,5.75,0.62,0.01,1.5,0.24,0.8,0.4,6,1005
491,732,5.76,0.63,0,1.5,0.27,-0.4,0.4,6,1006.5
491,733,5.78,0.65,0.01,1.5,0.29,0.4,0.8,7,1008
491,734,5.79,0.66,0.02,1.5,0.29,0.4,0.4,7,1009.5
491,735,5.82,0.68,0.03,1.5,0.33,-0.4,1.6,7,1011
491,736,5.87,0.7,0.03,1.5,0.36,-0.4,1.6,7,1012.5
491,737,5.9,0.72,0.03,1.5,0.38,0.8,0.4,8,1014
491,738,5.91,0.73,0.02,1.5,0.4,0.8,0.4,8,1015.5
491,739,5.92,0.74,0.01,1.5,0.42,0.4,0.4,8,1017
491,740,5.93,0.75,0.01,1.5,0.44,0.4,0.8,8,1018.5
491,741,5.95,0.77,0,1.5,0.45,0.8,0.4,8,1020
491,742,5.96,0.78,0,1.5,0.48,0,0.8,8,1021.5
491,743,5.98,0.8,0.01,1.5,0.51,0,0.8,8,1023
491,744,5.99,0.82,0.02,1.5,0.53,0.8,0.4,9,1024.5
491,745,6,0.83,0.03,1.5,0.55,0.8,0.4,9,1026
491,746,6.01,0.84,0.03,1.5,0.55,0.8,0.4,9,1027.5
491,747,6.02,0.87,0.03,1.5,0.6,0.8,1.6,9,1029
491,748,6.03,0.89,0.01,1.5,0.66,0.8,0.4,9,1030.5
491,749,6.04,0.9,0,1.5,0.69,0.4,0.4,9,1032
491,750,6.04,0.92,0,1.5,0.7,0.8,0.4,9,1033.5
491,751,6.05,0.94,0,1.5,0.71,0.8,0.8,9,1035
491,752,6.05,0.96,0,1.5,0.72,0.4,0.4,9,1036.5
491,753,6.06,0.97,0.01,1.5,0.75,0.8,0.4,9,1038
491,754,6.06,0.98,0,1.5,0.78,-0.4,0.4,9,1039.5
491,755,6.06,0.99,0,1.5,0.8,0.8,0.4,9,1041
491,756,6.07,1.01,0.01,1.5,0.83,-0.4,0.4,10,1042.5
491,757,6.08,1.03,0.01,1.5,0.84,0.8,0.8,10,1044
